"pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totA","totA0","totE"
"yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",5.32653985268475,3.49799513112935,1.82854472155539,12.4928313843118,0.047556719686157,0.0494097851962148,0.0131987356007776
"yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",1.23163141243996,0.798489304771127,0.433142107668838,2.72761395296184,0.0104164299711086,0.0107878522784903,0.00288463991303709
"yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",11.9152666315613,8.06144816381762,3.85381846774372,27.2171633304522,0.102788086363065,0.107645268909712,0.0286359616115014
"yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",6.65497620533951,4.57262444986415,2.08235175547536,13.8083661124645,0.0526377459808126,0.0546127921316812,0.014603273602777
"yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",3.12535612805541,2.0689790571908,1.05637707086462,6.82343122254846,0.0260567628668585,0.0269870184456858,0.00722463780952565
"yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",6.7552479148421,4.54391431587017,2.21133359897192,15.0092439344689,0.0569756873392432,0.0593623251564082,0.0158294272537489
"yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",4.46354008774025,2.92710729582747,1.53643279191278,10.3602397263946,0.0392411843846513,0.0409752764377559,0.0109160457975633
"yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",3.64242608231294,2.36046699884493,1.28195908346802,8.43052429226322,0.0319320359800705,0.033343153490032,0.00888426776829955
"yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",164.438045666043,114.309177288139,50.1288683779041,425.590602527898,1.5466699961475,1.68323253596762,0.437873046366589
"yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",171.48159629654,118.74409231112,52.7375039854206,500.043548844012,1.76037399756982,1.97769773537183,0.504691853182303
"yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",128.363950961835,88.5868219856702,39.7771289761651,344.688659495793,1.25143151481755,1.36326122568543,0.354622283308926
"yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",97.9789703625958,68.1942498223443,29.7847205402515,227.174847967562,0.841799219550222,0.89848810848081,0.236504920287727
"yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",82.3571989711495,56.645628201723,25.7115707694265,210.109623072836,0.772171923428154,0.830994273781948,0.217697662423372
"yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",116.218648148832,78.207958137481,38.0106900113505,345.473997789544,1.24062752436356,1.3663672786855,0.353133865568553
"yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",123.560386719022,84.6753756441804,38.885011074842,315.366394276813,1.16096122391578,1.24729017145704,0.327105929175565
"yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",70.2013677220166,48.6738852122549,21.5274825097617,163.225754195882,0.607620185703752,0.645566181533231,0.170370604602766
"yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",115.413482661584,78.0935989664435,37.3198836951404,331.545777068212,1.21050093992201,1.31128045546377,0.342384139574552
"yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",84.4790796024141,58.4937756618492,25.9853039405649,195.699097563936,0.727838608588903,0.773999910530279,0.204154877853616
"yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",64.8787938931538,45.3204375152015,19.5583563779523,136.938485829918,0.515011025975986,0.541598694628016,0.143754562392192
"yplant/euc_plfiles/45d.p","yplant/euc_plfiles/45d_leaf.l",57.6852912682373,40.0816788464223,17.603612421815,122.218814231432,0.460293695083266,0.483381642827146,0.128383514821526
"yplant/euc_plfiles/21d.p","yplant/euc_plfiles/21d_leaf.l",91.4558643708103,62.8920093896615,28.5638549811488,232.064984089277,0.855290514714276,0.91782884621442,0.240859236599943
"yplant/euc_plfiles/47nd.p","yplant/euc_plfiles/47nd_leaf.l",137.369552815368,93.6864142791558,43.6831385362125,347.202248611951,1.27916083428835,1.37320259882018,0.360235904790183
"yplant/euc_plfiles/23nd.p","yplant/euc_plfiles/23nd_leaf.l",143.471827598343,99.2889895312156,44.1828380671271,348.645538683164,1.29355967473219,1.37891088465233,0.36324482467218
"yplant/euc_plfiles/20d.p","yplant/euc_plfiles/20d_leaf.l",79.9830411571831,54.8391221748733,25.1439189823098,182.064586238166,0.681457475680043,0.720074722945686,0.190552152425354
"yplant/euc_plfiles/19d.p","yplant/euc_plfiles/19d_leaf.l",104.023540676277,71.072579364374,32.9509613119031,262.456633838427,0.967515464100815,1.03802937079285,0.272369333316951
"yplant/euc_plfiles/22nd.p","yplant/euc_plfiles/22nd_leaf.l",190.750937928421,129.48312959231,61.2678083361111,602.940790942333,2.13678749218458,2.38466157511,0.611646444133984
"yplant/euc_plfiles/43d.p","yplant/euc_plfiles/43d_leaf.l",92.694464602591,63.6642718076383,29.0301927949527,234.986760106566,0.867796450445867,0.929384619358607,0.244191688644625
"yplant/euc_plfiles/24nd.p","yplant/euc_plfiles/24nd_leaf.l",170.073947808295,115.91016885084,54.1637789574553,491.795142194844,1.779559753161,1.94507486644732,0.505111996545403
"yplant/euc_plfiles/31d.p","yplant/euc_plfiles/31d_leaf.l",37.7001920192577,26.4583489253737,11.241843093884,76.4970799015454,0.288575673386123,0.30254985197507,0.0804156014202295
"yplant/euc_plfiles/32d.p","yplant/euc_plfiles/32d_leaf.l",88.7171188341374,61.2929532543773,27.4241655797601,209.879513802183,0.779065552871105,0.830084179882105,0.218612675371636
"yplant/euc_plfiles/34nd.p","yplant/euc_plfiles/34nd_leaf.l",118.933618034573,81.1722642754504,37.761353759123,301.598137813712,1.11037688350565,1.19283601503398,0.312827796285929
"yplant/euc_plfiles/esalroom2pot50.p","yplant/euc_plfiles/leafpot50_true.lf",22.4957478194347,16.0827398860826,6.41300793335213,47.4489017319874,0.175789103508905,0.187662826004191,0.0493982169834747
"yplant/euc_plfiles/Esal-ch7-tree37.p","yplant/euc_plfiles/ch7tree37.lf",49.2729007484105,34.860016650925,14.4128840974855,122.114548272228,0.437954545576614,0.482969265641454,0.124787685925729
"yplant/euc_plfiles/esalroom2pot41.p","yplant/euc_plfiles/leafpot41_true.lf",19.2134917069065,13.565527452923,5.64796425398352,38.9289344753363,0.146069996798137,0.153965921028866,0.0408146111678681
"yplant/euc_plfiles/esal-ch2-tree48.p","yplant/euc_plfiles/ch2tree48.lf",35.547288618683,24.9812535988683,10.5660350198147,90.0911472031777,0.32148273774661,0.356315081381753,0.0917908629707133
"yplant/euc_plfiles/esalroom5pot392.p","yplant/euc_plfiles/leafpot392_true.lf",21.9769767672739,15.5015486197296,6.47542814754426,46.0884329095601,0.171850034829988,0.182282102434457,0.0481426311462827
"yplant/euc_plfiles/esal-ch10-tree1S.p","yplant/euc_plfiles/ch10tree1S.lf",21.0725720520948,14.9685984297795,6.10397362231537,46.9203391634258,0.173350306043977,0.185572334091511,0.0487371050687096
"yplant/euc_plfiles/esalroom7pot591.p","yplant/euc_plfiles/leafpot591_true.lf",35.8255656765663,24.6734542539013,11.152111422665,75.7896657964961,0.286178161206921,0.299751993115056,0.0797012115263571
"yplant/euc_plfiles/esalroom3pot131.p","yplant/euc_plfiles/leafpot131_true.lf",17.455302805972,12.2193194812478,5.23598332472419,37.8075612037939,0.141017308807283,0.149530832555547,0.0394988091267308
"yplant/euc_plfiles/esalroom3pot151.p","yplant/euc_plfiles/leafpot151_true.lf",19.597677352032,13.8596461234976,5.73803122853437,40.5355083817311,0.152069894903334,0.160320002755807,0.04248144531012
"yplant/euc_plfiles/esal-ref.p","yplant/euc_plfiles/ch11tree45.lf",34.4849222741323,24.8171802372136,9.66774203691869,83.7461159074897,0.300685435085359,0.331220159042779,0.0855745869555374
"yplant/euc_plfiles/esalroom7pot588_fix.p","yplant/euc_plfiles/leafpot588_true.lf",32.4109111383074,23.068911391112,9.34199974719545,71.2253611888243,0.263927315276168,0.281699935635247,0.0740971068999811
"yplant/euc_plfiles/Esal-ch12-tree46_fix.p","yplant/euc_plfiles/ch12tree46.lf",11.4660572278893,8.0066678251133,3.45938940277604,24.7991896856942,0.0915924757308522,0.0980820598402591,0.0257624856321779
"yplant/euc_plfiles/esalroom5pot360.p","yplant/euc_plfiles/leafpot360_true.lf",35.2343621965589,24.2139541876329,11.020408008926,80.8975353436783,0.302470967390754,0.319953877649693,0.0845912592137773
"yplant/euc_plfiles/Esal-ch1-tree54.p","yplant/euc_plfiles/ch1tree54.lf",27.4397552026379,19.55662278298,7.88313241965788,69.8193045250385,0.249060095148082,0.27613890982819,0.0710685226543339
"yplant/euc_plfiles/esalroom4pot251.p","yplant/euc_plfiles/leafpot251_true.lf",23.2799059087451,16.5944733822409,6.68543252650417,49.5412935401366,0.18365614249859,0.195938342306829,0.0515253347024665
"yplant/euc_plfiles/esalroom6pot460.p","yplant/euc_plfiles/leafpot460_true.lf",24.818801515219,16.9484145682706,7.87038694694844,59.0076976835463,0.218056310089176,0.233378453432782,0.0613085366201181
"yplant/euc_plfiles/esalroom4pot259.p","yplant/euc_plfiles/leafpot259_true.lf",25.7453748495903,17.5861103656513,8.15926448393895,59.2968865422237,0.221628864053479,0.234522210116021,0.0620022444960162
"yplant/euc_plfiles/esalroom6pot449.p","yplant/euc_plfiles/leafpot449_true.lf",29.7833754023624,20.7634448402684,9.01993056209398,77.1246834362171,0.278449562739521,0.305032055959305,0.0790039167913726
"yplant/euc_plfiles/Ambtr1.p","yplant/euc_plfiles/Amblf1.l",74.7652282660124,51.2282043565057,23.5370239095067,210.968638133416,0.755168039451302,0.834391722151968,0.215219708472868
"yplant/euc_plfiles/Eletr5.p","yplant/euc_plfiles/Elelf5.l",100.701187062205,67.3013011383763,33.3998859238288,263.185309517336,0.971953998969848,1.04091132026171,0.273316101080605
"yplant/euc_plfiles/Eletr4.p","yplant/euc_plfiles/Elelf4.l",116.386663621008,78.9307650810615,37.4558985399462,282.47704522768,1.05167189523783,1.11721111877714,0.294838883629538
"yplant/euc_plfiles/Ambtr2.p","yplant/euc_plfiles/Amblf2.l",85.7339022773191,56.9232693481358,28.8106329291832,244.730916808876,0.897593484069581,0.967923256018991,0.253187598799317
"yplant/euc_plfiles/Eletr8.p","yplant/euc_plfiles/Elelf8.l",83.3275560329567,56.0666840084022,27.2608720245545,236.663595077185,0.855694172535175,0.936016587177516,0.242812259715087
"yplant/euc_plfiles/Eletr1.p","yplant/euc_plfiles/Elelf1.l",144.433655369184,96.4090265688866,48.0246288002978,437.282808014229,1.57040853186045,1.72947580490945,0.446894919461695
"yplant/euc_plfiles/Eletr2.p","yplant/euc_plfiles/Elelf2.l",119.401234942454,79.7385232451929,39.662711697261,361.320607125263,1.29779266853672,1.42904142670526,0.369098731766341
"yplant/euc_plfiles/Eletr3.p","yplant/euc_plfiles/Elelf3.l",102.41631205908,67.7367011983161,34.6796108607643,316.262568754187,1.14112077032394,1.25083458721542,0.323934116914019
"yplant/euc_plfiles/Ambtr3.p","yplant/euc_plfiles/Amblf3.l",64.004101906653,43.2185696439533,20.7855322626997,185.962634145081,0.670651998717401,0.735491701198278,0.19046405749358
"yplant/euc_plfiles/Eletr6.p","yplant/euc_plfiles/Elelf6.l",52.8864719217167,35.6311611874784,17.2553107342383,149.815438147027,0.544465429142601,0.592527697701667,0.154098006460443
"yplant/euc_plfiles/Eletr7.p","yplant/euc_plfiles/Elelf7.l",143.412177925419,95.4602722724777,47.9519056529412,397.25914674711,1.45393638888246,1.57118018359355,0.410257306281605
"yplant/euc_plfiles/Ambtr4.p","yplant/euc_plfiles/Amblf4.l",69.8203688232395,47.116532267732,22.7038365555076,194.321130636434,0.708752153990766,0.768549981062657,0.200296528673195
